city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.915,Male,Has relevent experience,Graduate,STEM,>20,100-500,NGO,2,23,notmove
0.738,Male,Has relevent experience,Graduate,STEM,17,10000+,Pvt Ltd,1,94,notmove
0.624,Male,Has relevent experience,Graduate,STEM,16,50-99,Funded Startup,1,131,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,50-99,Funded Startup,4,62,notmove
0.923,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,1,14,notmove
0.804,Male,Has relevent experience,Masters,STEM,19,100-500,Pvt Ltd,1,9,notmove
0.884,Male,Has relevent experience,Graduate,STEM,15,500-999,Pvt Ltd,1,105,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,1000-4999,Pvt Ltd,1,106,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,500-999,Funded Startup,1,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,4,8,notmove
0.878,Female,Has relevent experience,Masters,STEM,10,100-500,Pvt Ltd,1,116,notmove
0.789,Male,Has relevent experience,Graduate,STEM,11,500-999,Pvt Ltd,4,130,move
0.855,Male,Has relevent experience,Masters,STEM,13,<10,Pvt Ltd,2,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,NGO,>4,11,notmove
0.624,Male,Has relevent experience,Graduate,STEM,12,10000+,Pvt Ltd,1,102,move
0.925,Male,No relevent experience,Phd,STEM,13,10000+,Public Sector,>4,128,notmove
0.924,Male,Has relevent experience,Graduate,Business Degree,>20,100-500,Pvt Ltd,1,43,notmove
0.725,Male,Has relevent experience,Masters,STEM,6,10/49,Pvt Ltd,1,74,notmove
0.926,Male,Has relevent experience,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,51,notmove
0.913,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,59,notmove
0.754,Male,Has relevent experience,Graduate,STEM,10,100-500,Public Sector,2,32,notmove
0.855,Female,No relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,100,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,50-99,Funded Startup,4,79,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,<10,Pvt Ltd,1,112,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Funded Startup,>4,27,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,1,15,notmove
0.91,Male,Has relevent experience,Graduate,Business Degree,4,50-99,Pvt Ltd,1,59,notmove
0.939,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,1,31,notmove
0.836,Male,Has relevent experience,Graduate,STEM,>20,50-99,Funded Startup,2,17,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,<10,Pvt Ltd,1,196,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,50-99,Pvt Ltd,1,39,notmove
0.915,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,23,notmove
0.92,Male,No relevent experience,Graduate,STEM,3,1000-4999,Pvt Ltd,3,13,move
0.92,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,2,17,notmove
0.55,Male,Has relevent experience,Graduate,STEM,2,50-99,Pvt Ltd,1,42,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,<10,Early Stage Startup,1,72,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,50-99,Funded Startup,>4,42,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,30,notmove
0.899,Male,Has relevent experience,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,99,notmove
0.926,Male,Has relevent experience,Graduate,STEM,10,10/49,Pvt Ltd,never,44,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,33,move
0.92,Male,Has relevent experience,Masters,STEM,16,500-999,Funded Startup,1,67,notmove
0.624,Male,Has relevent experience,Masters,STEM,6,10000+,Pvt Ltd,3,55,notmove
0.624,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,1,31,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,10000+,Pvt Ltd,>4,44,notmove
0.91,Male,Has relevent experience,Masters,STEM,10,50-99,Funded Startup,1,21,notmove
0.897,Male,No relevent experience,Graduate,STEM,3,<10,Early Stage Startup,1,7,notmove
0.895,Male,Has relevent experience,Graduate,STEM,15,<10,Pvt Ltd,2,43,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,94,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,42,notmove
0.767,Male,Has relevent experience,Masters,STEM,10,<10,Pvt Ltd,>4,114,notmove
0.91,Female,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,18,notmove
0.925,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,85,notmove
0.624,Female,Has relevent experience,Masters,STEM,7,500-999,Pvt Ltd,1,50,move
0.624,Male,Has relevent experience,Masters,STEM,16,10000+,Pvt Ltd,4,25,move
0.624,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,2,26,move
0.92,Male,Has relevent experience,Graduate,No Major,>20,100-500,Public Sector,1,61,notmove
0.624,Male,Has relevent experience,Masters,STEM,8,10000+,Pvt Ltd,2,113,move
0.84,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,11,move
0.91,Male,Has relevent experience,Graduate,STEM,20,<10,Early Stage Startup,2,44,notmove
0.91,Male,Has relevent experience,Graduate,STEM,10,<10,Pvt Ltd,1,44,notmove
0.926,Male,Has relevent experience,Masters,STEM,16,5000-9999,Pvt Ltd,3,160,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,50-99,Funded Startup,1,72,notmove
0.926,Male,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,1,4,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Public Sector,>4,67,notmove
0.925,Male,Has relevent experience,Masters,STEM,16,10000+,Pvt Ltd,>4,108,move
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,2,7,notmove
0.91,Male,Has relevent experience,Masters,Humanities,<1,50-99,Pvt Ltd,1,140,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,50,notmove
0.92,Male,Has relevent experience,Graduate,STEM,14,10/49,Early Stage Startup,2,64,notmove
0.884,Male,No relevent experience,Masters,STEM,11,5000-9999,Pvt Ltd,>4,51,notmove
0.91,Male,Has relevent experience,Graduate,STEM,6,10/49,Pvt Ltd,1,24,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,500-999,Public Sector,1,45,notmove
0.754,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,1,40,notmove
0.939,Male,Has relevent experience,Masters,STEM,5,10/49,Pvt Ltd,>4,48,notmove
0.92,Male,No relevent experience,Graduate,STEM,8,10000+,Pvt Ltd,>4,54,notmove
0.92,Male,Has relevent experience,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,14,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,500-999,Pvt Ltd,2,35,notmove
0.926,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,never,147,notmove
0.92,Male,Has relevent experience,Masters,STEM,20,100-500,Pvt Ltd,>4,33,notmove
0.827,Male,Has relevent experience,Masters,STEM,5,100-500,Pvt Ltd,>4,105,notmove
0.926,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,42,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,1,61,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,2,13,notmove
0.624,Male,Has relevent experience,Graduate,STEM,13,10/49,Pvt Ltd,2,145,move
0.924,Male,No relevent experience,Phd,STEM,>20,500-999,Public Sector,>4,30,notmove
0.91,Male,Has relevent experience,Graduate,STEM,12,<10,Pvt Ltd,>4,57,notmove
0.847,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,4,51,notmove
0.624,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,>4,96,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,2,18,notmove
0.92,Male,Has relevent experience,Phd,STEM,<1,1000-4999,Pvt Ltd,1,45,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,1,20,move
0.92,Female,Has relevent experience,Masters,Humanities,19,100-500,Funded Startup,1,204,notmove
0.843,Male,Has relevent experience,Masters,STEM,15,50-99,Pvt Ltd,>4,38,notmove
0.698,Male,Has relevent experience,Graduate,STEM,5,10/49,Funded Startup,1,204,notmove
0.91,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,102,notmove
0.884,Male,Has relevent experience,Masters,STEM,>20,100-500,Funded Startup,3,14,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,5000-9999,Pvt Ltd,2,89,notmove
0.624,Male,No relevent experience,Graduate,STEM,<1,50-99,Pvt Ltd,1,28,move
0.897,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,4,58,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,3,notmove
0.926,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,1,216,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,Public Sector,>4,56,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,33,move
0.92,Female,Has relevent experience,Masters,STEM,>20,1000-4999,NGO,4,40,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,100-500,Pvt Ltd,4,83,notmove
0.925,Male,No relevent experience,Phd,STEM,19,100-500,Public Sector,>4,66,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,18,notmove
0.923,Female,Has relevent experience,Phd,STEM,11,5000-9999,Pvt Ltd,1,54,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,<10,Pvt Ltd,1,71,notmove
0.624,Male,Has relevent experience,Graduate,STEM,8,10000+,Pvt Ltd,1,204,notmove
0.897,Male,Has relevent experience,Masters,STEM,10,50-99,Funded Startup,1,158,notmove
0.926,Male,Has relevent experience,Masters,STEM,13,10000+,Pvt Ltd,2,42,notmove
0.866,Male,Has relevent experience,Masters,STEM,>20,50-99,Funded Startup,1,26,notmove
0.74,Male,Has relevent experience,Graduate,No Major,>20,1000-4999,Other,>4,47,notmove
0.624,Female,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,1,80,move
0.624,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,28,move
0.92,Male,Has relevent experience,Masters,STEM,9,1000-4999,Pvt Ltd,2,56,move
0.897,Male,Has relevent experience,Masters,STEM,3,10/49,Pvt Ltd,2,40,notmove
0.91,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,2,47,notmove
0.855,Male,Has relevent experience,Masters,STEM,3,10000+,Pvt Ltd,1,14,notmove
0.898,Male,Has relevent experience,Masters,STEM,>20,5000-9999,Public Sector,1,3,notmove
0.92,Female,Has relevent experience,Graduate,Arts,4,50-99,Pvt Ltd,1,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,5000-9999,NGO,2,25,notmove
0.666,Male,Has relevent experience,Graduate,Humanities,>20,500-999,Pvt Ltd,1,79,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,10/49,Pvt Ltd,>4,12,notmove
0.92,Male,Has relevent experience,Graduate,Business Degree,15,50-99,Pvt Ltd,3,117,notmove
0.887,Male,No relevent experience,Phd,STEM,>20,100-500,Public Sector,>4,70,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,5000-9999,Pvt Ltd,1,23,notmove
0.624,Male,Has relevent experience,Graduate,STEM,16,50-99,Pvt Ltd,4,176,notmove
0.884,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,2,148,notmove
0.926,Male,Has relevent experience,Masters,STEM,13,50-99,Pvt Ltd,2,14,notmove
0.754,Male,Has relevent experience,Graduate,No Major,3,<10,Early Stage Startup,1,82,notmove
0.92,Female,Has relevent experience,Graduate,STEM,6,500-999,Pvt Ltd,1,21,notmove
0.624,Male,No relevent experience,Phd,STEM,8,10/49,Pvt Ltd,4,34,notmove
0.903,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,69,notmove
0.939,Male,Has relevent experience,Masters,No Major,17,100-500,Pvt Ltd,1,124,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,29,notmove
0.924,Male,Has relevent experience,Graduate,STEM,15,500-999,NGO,1,37,notmove
0.926,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,4,104,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,132,move
0.92,Male,Has relevent experience,Graduate,STEM,7,50-99,Funded Startup,4,51,notmove
0.91,Male,Has relevent experience,Graduate,STEM,7,5000-9999,Pvt Ltd,2,6,notmove
0.624,Male,Has relevent experience,Graduate,STEM,17,10000+,Pvt Ltd,3,42,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,330,notmove
0.624,Male,Has relevent experience,Graduate,Other,5,10/49,Early Stage Startup,1,9,move
0.897,Male,No relevent experience,Phd,STEM,7,<10,Pvt Ltd,1,18,notmove
0.55,Male,Has relevent experience,Graduate,STEM,8,10/49,Pvt Ltd,never,39,move
0.866,Male,Has relevent experience,Masters,STEM,8,<10,Public Sector,1,28,notmove
0.92,Male,Has relevent experience,Graduate,Other,5,1000-4999,Pvt Ltd,1,65,notmove
0.893,Male,Has relevent experience,Masters,STEM,11,100-500,Pvt Ltd,>4,22,notmove
0.91,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,1,20,notmove
0.698,Male,Has relevent experience,Graduate,STEM,14,<10,Pvt Ltd,2,298,notmove
0.92,Female,Has relevent experience,Graduate,STEM,12,10000+,Public Sector,>4,10,notmove
0.92,Male,No relevent experience,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,39,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,38,notmove
0.558,Male,Has relevent experience,Graduate,STEM,9,<10,Pvt Ltd,2,96,move
0.855,Male,Has relevent experience,Graduate,Humanities,10,500-999,Pvt Ltd,1,113,notmove
0.92,Female,Has relevent experience,Graduate,STEM,12,100-500,Pvt Ltd,4,38,notmove
0.698,Male,Has relevent experience,Graduate,STEM,4,<10,Funded Startup,1,46,notmove
0.827,Male,No relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,1,51,move
0.624,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,1,156,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,<10,Pvt Ltd,3,55,notmove
0.884,Male,Has relevent experience,Graduate,STEM,13,100-500,Pvt Ltd,1,23,notmove
0.682,Female,Has relevent experience,Graduate,STEM,7,<10,Funded Startup,4,18,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,1,30,notmove
0.91,Male,No relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,never,18,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,50-99,Funded Startup,1,51,notmove
0.698,Male,Has relevent experience,Graduate,STEM,7,10/49,Early Stage Startup,1,139,notmove
0.624,Male,Has relevent experience,Masters,STEM,7,5000-9999,Pvt Ltd,>4,139,notmove
0.92,Male,Has relevent experience,Masters,STEM,8,10000+,Pvt Ltd,1,30,notmove
0.92,Male,Has relevent experience,Graduate,STEM,2,10/49,Pvt Ltd,1,69,move
0.855,Male,Has relevent experience,Masters,STEM,18,100-500,Pvt Ltd,1,284,notmove
0.579,Male,Has relevent experience,Graduate,STEM,6,50-99,Funded Startup,1,112,move
0.624,Male,Has relevent experience,Graduate,STEM,<1,10/49,Early Stage Startup,1,324,move
0.897,Male,Has relevent experience,Phd,STEM,9,<10,Pvt Ltd,1,100,notmove
0.624,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,notmove
0.92,Male,Has relevent experience,Masters,STEM,8,1000-4999,Pvt Ltd,2,38,notmove
0.624,Male,Has relevent experience,Masters,STEM,11,500-999,Funded Startup,2,147,move
0.91,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,19,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,1,54,notmove
0.624,Male,Has relevent experience,Masters,STEM,1,100-500,Pvt Ltd,never,27,move
0.92,Male,Has relevent experience,Graduate,STEM,18,50-99,Pvt Ltd,>4,26,notmove
0.926,Male,Has relevent experience,Masters,STEM,18,100-500,Pvt Ltd,1,158,notmove
0.754,Male,Has relevent experience,Graduate,STEM,3,10000+,Public Sector,1,166,notmove
0.893,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,172,notmove
0.624,Female,Has relevent experience,Graduate,STEM,9,50-99,Early Stage Startup,1,66,notmove
0.92,Male,No relevent experience,Phd,STEM,>20,100-500,Pvt Ltd,1,22,notmove
0.91,Male,Has relevent experience,Graduate,STEM,14,<10,Pvt Ltd,4,108,notmove
0.897,Male,Has relevent experience,Masters,STEM,9,500-999,Pvt Ltd,2,13,notmove
0.754,Male,Has relevent experience,Graduate,STEM,8,<10,Funded Startup,1,27,notmove
0.926,Male,No relevent experience,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,20,notmove
0.926,Male,Has relevent experience,Masters,STEM,4,50-99,Pvt Ltd,1,30,notmove
0.804,Female,No relevent experience,Masters,STEM,5,10000+,Public Sector,1,82,notmove
0.926,Male,No relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,114,move
0.92,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,82,notmove
0.91,Male,No relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,3,18,move
0.92,Male,Has relevent experience,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,10,notmove
0.899,Male,Has relevent experience,Graduate,STEM,9,50-99,Funded Startup,1,42,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,2,12,notmove
0.624,Male,Has relevent experience,Masters,STEM,5,50-99,Pvt Ltd,1,156,notmove
0.92,Female,Has relevent experience,Graduate,Humanities,4,100-500,Pvt Ltd,2,6,move
0.923,Male,Has relevent experience,Masters,STEM,10,50-99,Pvt Ltd,1,34,notmove
0.763,Male,Has relevent experience,Masters,STEM,11,<10,Pvt Ltd,>4,55,notmove
0.926,Male,Has relevent experience,Masters,STEM,7,<10,Public Sector,1,27,notmove
0.624,Male,Has relevent experience,Masters,STEM,1,50-99,Pvt Ltd,1,50,move
0.92,Male,Has relevent experience,Graduate,STEM,8,5000-9999,Pvt Ltd,1,29,notmove
0.743,Male,Has relevent experience,Graduate,Other,4,100-500,Pvt Ltd,3,113,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,33,notmove
0.939,Female,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,2,40,notmove
0.91,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,20,notmove
0.893,Male,Has relevent experience,Masters,STEM,16,50-99,Pvt Ltd,>4,17,notmove
0.827,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Public Sector,>4,46,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,<10,Early Stage Startup,2,55,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,100-500,Funded Startup,1,53,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,28,notmove
0.624,Male,Has relevent experience,Masters,STEM,16,10000+,Pvt Ltd,4,10,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,13,50-99,Pvt Ltd,1,42,notmove
0.925,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,1,4,notmove
0.795,Male,Has relevent experience,Graduate,STEM,6,1000-4999,NGO,1,113,notmove
0.92,Male,Has relevent experience,Phd,STEM,>20,1000-4999,Public Sector,>4,62,notmove
0.776,Male,Has relevent experience,Masters,STEM,15,50-99,Pvt Ltd,>4,78,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,62,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,80,notmove
0.925,Male,Has relevent experience,Masters,STEM,16,1000-4999,Pvt Ltd,2,8,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,>4,80,move
0.896,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,2,15,notmove
0.91,Male,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,2,24,notmove
0.92,Female,Has relevent experience,Graduate,STEM,6,50-99,Early Stage Startup,2,310,notmove
0.923,Female,Has relevent experience,Masters,STEM,12,50-99,Pvt Ltd,1,81,notmove
0.896,Male,Has relevent experience,Graduate,STEM,12,1000-4999,NGO,>4,36,notmove
0.698,Male,Has relevent experience,Graduate,STEM,13,10/49,Early Stage Startup,1,28,notmove
0.884,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,3,83,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,130,notmove
0.804,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,4,52,notmove
0.913,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,3,56,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,10000+,Pvt Ltd,>4,56,notmove
0.579,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,1,78,move
0.92,Female,Has relevent experience,Masters,STEM,18,10000+,Pvt Ltd,4,3,notmove
0.624,Male,No relevent experience,Graduate,STEM,19,100-500,Pvt Ltd,1,17,move
0.843,Male,Has relevent experience,Graduate,STEM,11,<10,Early Stage Startup,2,75,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,3,56,notmove
0.924,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,80,notmove
0.92,Female,Has relevent experience,Masters,STEM,9,10/49,Early Stage Startup,1,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,26,notmove
0.924,Female,Has relevent experience,Graduate,Humanities,11,1000-4999,Pvt Ltd,4,26,notmove
0.884,Male,Has relevent experience,Masters,STEM,15,500-999,Pvt Ltd,>4,116,notmove
