city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.897,Male,Has relevent experience,Masters,STEM,6,10000+,Pvt Ltd,3,27,notmove
0.913,Male,Has relevent experience,Phd,STEM,>20,100-500,Pvt Ltd,1,43,move
0.92,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,>4,15,notmove
0.802,Male,Has relevent experience,Graduate,No Major,1,<10,Pvt Ltd,1,156,notmove
0.624,Male,Has relevent experience,Masters,STEM,9,10000+,Pvt Ltd,1,96,move
0.91,Male,Has relevent experience,Graduate,Arts,19,500-999,NGO,1,14,notmove
0.624,Male,Has relevent experience,Masters,STEM,4,5000-9999,Pvt Ltd,2,62,notmove
0.92,Female,Has relevent experience,Graduate,Business Degree,4,50-99,Pvt Ltd,1,12,notmove
0.926,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,42,notmove
0.855,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,1,34,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,>4,47,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Funded Startup,4,61,notmove
0.624,Male,Has relevent experience,Masters,STEM,17,1000-4999,Pvt Ltd,>4,168,move
0.698,Male,No relevent experience,Phd,STEM,>20,10000+,Public Sector,>4,3,notmove
0.74,Female,Has relevent experience,Graduate,STEM,11,10/49,Pvt Ltd,never,73,notmove
0.855,Male,Has relevent experience,Masters,STEM,16,50-99,Pvt Ltd,2,70,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,10000+,Pvt Ltd,>4,7,notmove
0.939,Male,Has relevent experience,Masters,STEM,10,<10,Pvt Ltd,3,86,notmove
0.763,Male,Has relevent experience,Graduate,STEM,7,<10,Funded Startup,1,86,notmove
0.924,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,1,232,notmove
0.92,Male,No relevent experience,Masters,STEM,19,1000-4999,Pvt Ltd,1,90,notmove
0.92,Male,Has relevent experience,Phd,STEM,18,100-500,Pvt Ltd,4,22,notmove
0.91,Female,No relevent experience,Graduate,STEM,<1,50-99,NGO,3,48,notmove
0.897,Male,Has relevent experience,Masters,STEM,9,50-99,Other,2,64,notmove
0.91,Male,Has relevent experience,Graduate,Humanities,2,500-999,Funded Startup,never,28,notmove
0.624,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,never,64,move
0.884,Male,Has relevent experience,Masters,STEM,15,10/49,Pvt Ltd,3,24,notmove
0.903,Male,Has relevent experience,Graduate,Humanities,>20,<10,Pvt Ltd,>4,18,notmove
0.866,Male,Has relevent experience,Graduate,STEM,8,10/49,Pvt Ltd,1,44,notmove
0.939,Male,Has relevent experience,Masters,Humanities,15,1000-4999,Pvt Ltd,4,12,notmove
0.92,Male,No relevent experience,Graduate,STEM,12,100-500,NGO,1,70,notmove
0.689,Male,Has relevent experience,Masters,STEM,17,50-99,NGO,>4,105,notmove
0.887,Male,Has relevent experience,Graduate,STEM,12,<10,Pvt Ltd,2,27,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,500-999,Pvt Ltd,2,212,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10000+,Public Sector,1,41,notmove
0.698,Female,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,1,88,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,<10,Pvt Ltd,4,2,notmove
0.92,Male,Has relevent experience,Graduate,No Major,19,50-99,Funded Startup,1,130,notmove
0.939,Male,Has relevent experience,Masters,STEM,19,10000+,Pvt Ltd,1,332,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,10/49,Pvt Ltd,1,85,notmove
0.92,Male,No relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,2,24,notmove
0.624,Male,Has relevent experience,Graduate,STEM,11,500-999,Pvt Ltd,1,26,move
0.92,Male,Has relevent experience,Graduate,STEM,20,500-999,Pvt Ltd,>4,21,notmove
0.558,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,248,notmove
0.92,Male,No relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,47,notmove
0.899,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,1,155,move
0.91,Male,Has relevent experience,Phd,STEM,>20,100-500,Funded Startup,4,44,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,<10,Pvt Ltd,1,80,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55,notmove
0.802,Male,No relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,4,80,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,1,43,move
0.926,Male,Has relevent experience,Graduate,STEM,19,100-500,Pvt Ltd,1,111,notmove
0.926,Male,Has relevent experience,Masters,STEM,6,1000-4999,Pvt Ltd,1,88,notmove
0.624,Male,Has relevent experience,Masters,STEM,12,<10,Funded Startup,2,26,notmove
0.804,Male,Has relevent experience,Masters,STEM,10,50-99,Pvt Ltd,1,76,notmove
0.743,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,1,42,notmove
0.855,Male,No relevent experience,Masters,STEM,3,10000+,Pvt Ltd,1,6,notmove
0.949,Male,Has relevent experience,Masters,STEM,5,100-500,Pvt Ltd,1,67,notmove
0.55,Male,Has relevent experience,Masters,STEM,2,50-99,NGO,1,6,notmove
0.92,Male,Has relevent experience,Masters,Humanities,9,100-500,Pvt Ltd,4,68,notmove
0.802,Male,Has relevent experience,Graduate,STEM,16,5000-9999,Pvt Ltd,1,107,notmove
0.884,Male,Has relevent experience,Masters,STEM,14,50-99,Pvt Ltd,>4,10,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,128,notmove
0.624,Male,No relevent experience,Graduate,STEM,17,10000+,Pvt Ltd,>4,23,move
0.624,Male,Has relevent experience,Masters,STEM,17,5000-9999,Pvt Ltd,>4,67,move
0.896,Male,Has relevent experience,Masters,STEM,15,5000-9999,Pvt Ltd,>4,43,notmove
0.92,Female,Has relevent experience,Graduate,STEM,15,10000+,Pvt Ltd,2,320,notmove
0.924,Male,Has relevent experience,Graduate,STEM,3,1000-4999,Pvt Ltd,3,81,notmove
0.92,Male,Has relevent experience,Graduate,Other,>20,50-99,Other,1,127,notmove
0.698,Male,No relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,65,notmove
0.897,Male,Has relevent experience,Masters,STEM,11,100-500,Pvt Ltd,never,3,notmove
0.91,Male,Has relevent experience,Phd,STEM,16,<10,Pvt Ltd,1,11,notmove
0.624,Male,No relevent experience,Graduate,STEM,1,50-99,Pvt Ltd,1,260,move
0.897,Male,Has relevent experience,Masters,STEM,6,50-99,Pvt Ltd,1,44,notmove
0.92,Male,Has relevent experience,Masters,STEM,9,10000+,Pvt Ltd,2,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,10000+,Pvt Ltd,1,64,notmove
0.689,Female,Has relevent experience,Graduate,STEM,5,100-500,Funded Startup,1,11,notmove
0.926,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,1,36,move
0.923,Female,Has relevent experience,Masters,Humanities,4,100-500,Public Sector,2,48,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,2,26,notmove
0.754,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,106,notmove
0.926,Male,Has relevent experience,Phd,STEM,>20,10000+,Pvt Ltd,>4,58,notmove
0.897,Male,Has relevent experience,Graduate,STEM,12,10/49,Pvt Ltd,1,113,notmove
0.913,Male,Has relevent experience,Masters,STEM,>20,<10,Pvt Ltd,>4,80,notmove
0.897,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,>4,153,notmove
0.624,Male,Has relevent experience,Graduate,STEM,9,1000-4999,Pvt Ltd,4,28,move
0.754,Male,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,1,96,notmove
0.926,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,54,notmove
0.949,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,1,34,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Funded Startup,1,6,notmove
0.91,Male,Has relevent experience,Graduate,Arts,15,10/49,Funded Startup,1,114,notmove
0.926,Male,Has relevent experience,Masters,Arts,15,50-99,Pvt Ltd,2,37,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,2,64,notmove
0.92,Male,Has relevent experience,Masters,STEM,20,100-500,Pvt Ltd,2,17,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,2,101,notmove
0.92,Male,Has relevent experience,Masters,STEM,2,100-500,Pvt Ltd,1,22,move
0.92,Female,Has relevent experience,Phd,STEM,>20,500-999,NGO,>4,170,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,2,276,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,>20,50-99,Other,1,51,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,74,notmove
0.926,Male,Has relevent experience,Graduate,STEM,>20,<10,Early Stage Startup,2,96,notmove
0.92,Male,No relevent experience,Graduate,STEM,14,100-500,Funded Startup,1,17,notmove
0.884,Male,Has relevent experience,Graduate,STEM,7,50-99,Funded Startup,1,81,notmove
0.92,Male,Has relevent experience,Graduate,Other,5,10/49,Pvt Ltd,2,70,notmove
0.91,Male,No relevent experience,Graduate,STEM,>20,50-99,Funded Startup,1,89,notmove
0.897,Male,No relevent experience,Graduate,STEM,18,100-500,Pvt Ltd,>4,58,notmove
0.91,Male,Has relevent experience,Masters,STEM,16,1000-4999,Pvt Ltd,2,104,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,<10,Pvt Ltd,4,45,notmove
0.866,Male,Has relevent experience,Graduate,STEM,20,100-500,Pvt Ltd,>4,109,notmove
0.91,Male,Has relevent experience,Graduate,STEM,9,500-999,Pvt Ltd,1,3,notmove
0.804,Male,Has relevent experience,Masters,STEM,10,100-500,Pvt Ltd,2,44,notmove
0.92,Male,No relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,2,96,notmove
0.516,Male,Has relevent experience,Graduate,STEM,13,<10,Early Stage Startup,>4,36,move
0.92,Male,Has relevent experience,Masters,STEM,>20,50-99,NGO,1,21,notmove
0.92,Female,Has relevent experience,Graduate,STEM,8,50-99,Early Stage Startup,1,48,notmove
0.55,Male,Has relevent experience,Graduate,STEM,6,10/49,Pvt Ltd,1,11,move
0.92,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,1,38,notmove
0.804,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,1,18,notmove
0.913,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,2,3,move
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,NGO,4,40,notmove
0.754,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,1,11,notmove
0.893,Male,Has relevent experience,Graduate,STEM,9,<10,Pvt Ltd,1,114,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,19,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,<10,Funded Startup,1,100,notmove
0.766,Male,Has relevent experience,Graduate,Business Degree,9,1000-4999,Pvt Ltd,>4,112,notmove
0.91,Male,Has relevent experience,Masters,STEM,4,100-500,Funded Startup,1,74,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,50-99,Funded Startup,2,31,notmove
0.804,Male,No relevent experience,Masters,Business Degree,7,50-99,Pvt Ltd,1,20,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,31,notmove
0.624,Male,Has relevent experience,Graduate,STEM,<1,50-99,Pvt Ltd,1,109,move
0.92,Male,Has relevent experience,Graduate,STEM,18,5000-9999,Pvt Ltd,4,160,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,2,54,notmove
0.624,Male,Has relevent experience,Masters,STEM,4,10/49,Pvt Ltd,2,8,move
0.92,Male,Has relevent experience,Graduate,STEM,6,1000-4999,Pvt Ltd,3,148,notmove
0.802,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,never,108,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,63,notmove
0.738,Male,No relevent experience,Graduate,Other,5,100-500,Pvt Ltd,1,8,notmove
0.926,Male,Has relevent experience,Graduate,STEM,8,10/49,Pvt Ltd,4,72,notmove
0.55,Male,Has relevent experience,Graduate,STEM,<1,100-500,Pvt Ltd,1,50,move
0.939,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,20,move
0.926,Male,Has relevent experience,Graduate,STEM,10,5000-9999,NGO,4,4,notmove
0.666,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,3,280,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,100-500,Pvt Ltd,>4,167,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,6,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,50-99,Pvt Ltd,2,316,notmove
0.92,Male,Has relevent experience,Masters,STEM,11,100-500,Pvt Ltd,1,102,notmove
0.92,Male,Has relevent experience,Phd,STEM,>20,10000+,Public Sector,1,33,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,25,notmove
0.926,Male,No relevent experience,Masters,STEM,9,10000+,NGO,2,18,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,2,7,notmove
0.698,Male,Has relevent experience,Graduate,STEM,10,<10,Pvt Ltd,4,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,56,notmove
0.92,Male,Has relevent experience,Graduate,STEM,2,10000+,Pvt Ltd,1,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,50-99,Funded Startup,1,64,notmove
0.92,Female,No relevent experience,Graduate,STEM,4,100-500,NGO,1,54,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,10/49,Funded Startup,2,56,notmove
0.624,Male,Has relevent experience,Masters,Other,3,10000+,Pvt Ltd,2,13,move
0.843,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,24,notmove
0.91,Male,Has relevent experience,Phd,STEM,11,100-500,Pvt Ltd,2,58,notmove
0.698,Male,Has relevent experience,Graduate,STEM,14,<10,Funded Startup,1,25,notmove
0.926,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,8,notmove
0.926,Male,Has relevent experience,Masters,STEM,15,10000+,Pvt Ltd,2,5,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,328,notmove
0.923,Male,Has relevent experience,Masters,Humanities,2,10000+,Pvt Ltd,1,52,notmove
0.624,Female,Has relevent experience,Masters,STEM,13,100-500,Pvt Ltd,>4,8,move
0.92,Male,No relevent experience,Graduate,STEM,9,10000+,Pvt Ltd,never,7,move
0.884,Male,Has relevent experience,Graduate,STEM,9,10/49,Funded Startup,1,69,notmove
0.897,Male,Has relevent experience,Masters,No Major,9,<10,Pvt Ltd,3,31,notmove
0.926,Male,Has relevent experience,Graduate,STEM,11,10/49,Funded Startup,1,45,notmove
0.926,Male,No relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,1,17,notmove
0.843,Male,Has relevent experience,Masters,STEM,>20,<10,Pvt Ltd,>4,56,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,2,82,notmove
0.926,Male,Has relevent experience,Graduate,STEM,12,100-500,Pvt Ltd,3,17,notmove
0.802,Male,Has relevent experience,Graduate,STEM,11,10/49,Pvt Ltd,3,10,notmove
0.743,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,4,166,notmove
0.923,Male,Has relevent experience,Masters,STEM,3,5000-9999,Pvt Ltd,1,78,notmove
0.682,Male,Has relevent experience,Masters,STEM,4,50-99,Pvt Ltd,1,68,move
0.624,Male,Has relevent experience,Masters,STEM,4,500-999,Pvt Ltd,1,23,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,2,64,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,3,3,move
0.624,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,1,69,move
0.855,Male,No relevent experience,Masters,STEM,6,<10,Pvt Ltd,>4,246,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,44,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,1000-4999,Pvt Ltd,1,154,notmove
0.55,Male,Has relevent experience,Graduate,STEM,5,10/49,Public Sector,1,42,move
0.788,Male,Has relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,2,222,notmove
0.895,Male,Has relevent experience,Masters,STEM,9,50-99,Funded Startup,1,81,notmove
0.804,Male,Has relevent experience,Graduate,Business Degree,1,<10,Pvt Ltd,1,52,move
0.899,Male,Has relevent experience,Graduate,STEM,12,10000+,Pvt Ltd,2,69,notmove
0.926,Male,No relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,1,67,notmove
0.913,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,1,74,notmove
0.926,Male,No relevent experience,Masters,STEM,14,50-99,NGO,1,50,notmove
0.804,Male,No relevent experience,Masters,Business Degree,10,10000+,Public Sector,2,52,notmove
0.624,Female,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,3,79,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,80,notmove
0.743,Female,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,18,notmove
0.92,Male,Has relevent experience,Graduate,Business Degree,1,1000-4999,NGO,1,48,notmove
0.91,Male,Has relevent experience,Graduate,STEM,20,5000-9999,Pvt Ltd,2,42,notmove
0.91,Male,Has relevent experience,Masters,STEM,4,50-99,Pvt Ltd,1,113,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,100-500,NGO,1,22,notmove
0.624,Male,Has relevent experience,Masters,STEM,7,<10,Pvt Ltd,>4,48,notmove
0.923,Male,No relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,>4,17,notmove
0.926,Male,Has relevent experience,Graduate,STEM,6,5000-9999,NGO,never,31,notmove
0.893,Female,Has relevent experience,Masters,STEM,15,10/49,Pvt Ltd,1,38,notmove
0.895,Female,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,1,94,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,2,55,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,1,10,notmove
0.926,Male,Has relevent experience,Masters,STEM,9,10/49,Pvt Ltd,4,111,move
0.624,Male,Has relevent experience,Graduate,STEM,5,<10,Pvt Ltd,1,16,move
0.804,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,4,50,notmove
0.804,Male,Has relevent experience,Graduate,STEM,17,50-99,Pvt Ltd,>4,15,notmove
0.754,Female,Has relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,3,49,notmove
0.624,Male,No relevent experience,Graduate,Other,<1,10/49,Pvt Ltd,1,10,move
0.92,Male,Has relevent experience,Graduate,Humanities,1,10000+,Pvt Ltd,1,25,notmove
0.939,Male,Has relevent experience,Graduate,STEM,14,1000-4999,Pvt Ltd,1,34,notmove
0.92,Female,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,100-500,Funded Startup,1,2,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,2,84,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,1000-4999,NGO,1,15,notmove
0.83,Male,Has relevent experience,Graduate,STEM,11,<10,Pvt Ltd,1,15,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Funded Startup,>4,113,notmove
0.899,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,2,10,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,52,notmove
0.624,Male,No relevent experience,Masters,STEM,8,1000-4999,Pvt Ltd,1,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,212,notmove
0.698,Male,Has relevent experience,Graduate,STEM,7,500-999,Pvt Ltd,3,14,notmove
0.624,Female,No relevent experience,Graduate,STEM,6,1000-4999,Pvt Ltd,never,31,notmove
0.698,Male,Has relevent experience,Graduate,STEM,8,100-500,NGO,1,66,notmove
0.78,Male,No relevent experience,Masters,Humanities,6,500-999,Public Sector,>4,20,notmove
0.92,Male,No relevent experience,Graduate,STEM,9,10000+,Pvt Ltd,>4,308,notmove
0.827,Male,Has relevent experience,Masters,STEM,18,500-999,Pvt Ltd,>4,26,notmove
0.884,Male,Has relevent experience,Masters,STEM,7,<10,Early Stage Startup,never,20,notmove
0.794,Male,Has relevent experience,Graduate,No Major,9,50-99,Pvt Ltd,2,212,notmove
0.55,Male,Has relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,1,87,move
0.764,Male,Has relevent experience,Graduate,STEM,4,10/49,Pvt Ltd,2,12,notmove
0.887,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,102,move
0.92,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,30,move
0.926,Male,Has relevent experience,Graduate,STEM,19,500-999,Pvt Ltd,3,24,notmove
0.925,Male,Has relevent experience,Masters,STEM,6,50-99,Pvt Ltd,3,10,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,>4,40,notmove
0.939,Male,Has relevent experience,Graduate,STEM,13,500-999,Pvt Ltd,>4,116,notmove
0.887,Male,Has relevent experience,Masters,STEM,>20,<10,Pvt Ltd,>4,152,notmove
0.926,Male,Has relevent experience,Masters,Humanities,4,50-99,Pvt Ltd,never,10,notmove
0.804,Female,Has relevent experience,Masters,STEM,11,100-500,Pvt Ltd,>4,41,notmove
0.794,Male,Has relevent experience,Masters,STEM,2,<10,Funded Startup,2,46,notmove
0.924,Male,Has relevent experience,Graduate,STEM,13,50-99,Funded Startup,1,131,notmove
0.698,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,55,notmove
0.91,Male,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,2,12,notmove
0.767,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,3,84,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10000+,Public Sector,>4,94,notmove
0.92,Male,No relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,124,notmove
